index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,1,25.0,4,22.5,1.1,20.0,25.0
1,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
2,1,25.0,2,21.25,1.1,20.0,50.0
3,1,25.0,3,21.25,1.1,20.0,50.0
4,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
5,2,25.0,2,21.25,1.2100000000000002,20.0,50.0
6,2,25.0,2,21.25,1.2100000000000002,20.0,50.0
7,1,25.0,3,21.25,1.1,20.0,50.0
8,2,25.0,4,22.5,1.2100000000000002,20.0,25.0
9,1,25.0,4,22.5,1.1,20.0,25.0
10,1,25.0,0,23.75,1.1,20.0,50.0
11,1,25.0,0,23.75,1.1,20.0,50.0
12,2,25.0,1,23.75,1.2100000000000002,20.0,50.0
13,2,25.0,2,21.25,1.2100000000000002,20.0,50.0
14,1,25.0,3,21.25,1.1,20.0,50.0
15,2,25.0,2,21.25,1.2100000000000002,20.0,50.0
16,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
17,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
18,1,25.0,0,23.75,1.1,20.0,50.0
19,2,25.0,3,21.25,1.2100000000000002,20.0,50.0
20,2,25.0,4,22.5,1.2100000000000002,20.0,25.0
21,1,25.0,4,22.5,1.1,20.0,25.0
22,2,25.0,1,23.75,1.2100000000000002,20.0,50.0
23,1,25.0,4,22.5,1.1,20.0,25.0
24,1,25.0,0,23.75,1.1,20.0,50.0
25,1,25.0,2,21.25,1.1,20.0,50.0
26,2,25.0,2,21.25,1.2100000000000002,20.0,50.0
27,2,25.0,3,21.25,1.2100000000000002,20.0,50.0
28,1,25.0,0,23.75,1.1,20.0,50.0
29,2,25.0,3,21.25,1.2100000000000002,20.0,50.0
30,2,25.0,4,22.5,1.2100000000000002,20.0,25.0
31,1,25.0,2,21.25,1.1,20.0,50.0
32,2,25.0,3,21.25,1.2100000000000002,20.0,50.0
33,1,25.0,2,21.25,1.1,20.0,50.0
34,1,25.0,0,23.75,1.1,20.0,50.0
35,2,25.0,4,22.5,1.2100000000000002,20.0,25.0
36,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
37,1,25.0,2,21.25,1.1,20.0,50.0
38,1,25.0,0,23.75,1.1,20.0,50.0
39,2,25.0,3,21.25,1.2100000000000002,20.0,50.0
40,1,25.0,2,21.25,1.1,20.0,50.0
41,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
42,1,25.0,0,23.75,1.1,20.0,50.0
43,1,25.0,2,21.25,1.1,20.0,50.0
44,1,25.0,1,23.75,1.1,20.0,50.0
45,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
46,2,25.0,1,23.75,1.2100000000000002,20.0,50.0
47,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
48,1,25.0,1,23.75,1.1,20.0,50.0
49,2,25.0,1,23.75,1.2100000000000002,20.0,50.0
50,1,25.0,0,23.75,1.1,20.0,50.0
51,2,25.0,4,22.5,1.2100000000000002,20.0,25.0
52,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
53,1,25.0,0,23.75,1.1,20.0,50.0
54,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
55,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
56,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
57,2,25.0,2,21.25,1.2100000000000002,20.0,50.0
58,1,25.0,0,23.75,1.1,20.0,50.0
59,2,25.0,2,21.25,1.2100000000000002,20.0,50.0
60,2,25.0,3,21.25,1.2100000000000002,20.0,50.0
