index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,1,25.0,4,22.5,1.1,20.0,10.0
1,1,25.0,1,23.75,1.1,20.0,10.0
2,1,25.0,3,22.5,1.1,20.0,20.0
3,1,25.0,3,22.5,1.1,20.0,20.0
4,1,25.0,2,21.25,1.1,20.0,20.0
5,1,25.0,0,21.25,1.1,20.0,20.0
6,2,25.0,0,21.25,1.21,20.0,20.0
7,1,25.0,0,21.25,1.1,20.0,20.0
8,1,25.0,4,22.5,1.1,20.0,10.0
9,2,25.0,4,22.5,1.21,20.0,10.0
10,1,25.0,0,21.25,1.1,20.0,20.0
11,1,25.0,0,21.25,1.1,20.0,20.0
12,2,25.0,1,23.75,1.21,20.0,10.0
13,2,25.0,0,21.25,1.21,20.0,20.0
14,2,25.0,3,22.5,1.21,20.0,20.0
15,2,25.0,3,22.5,1.21,20.0,20.0
16,1,25.0,3,22.5,1.1,20.0,20.0
17,2,25.0,0,21.25,1.21,20.0,20.0
